model,model_id,prompt_variant,run,occupation,soc2020_code,score,confidence,rationale,temperature,top_p,max_tokens,context_cleared
ChatGPT,GPT-4o,main_prompt,19,Hydrographic surveyor,2454,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Town planning officer,2452,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Urban designer,2452,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Chartered architectural technologist,2452,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,BIM technician,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,CAD technician,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Architectural technician,3120,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Cartographer,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Civil engineering technician,3114,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Building technician,3114,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Surveying technician,3114,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Planning engineer,2481,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Quality control engineer,2481,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Estimator,3541,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Valuer,3541,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Energy adviser and assessor,3541,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Building control officer,3581,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Housing and planning inspector,3581,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Health and safety inspector,3581,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Traffic and vehicle examiner/inspector,3581,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Occupational health and safety officer,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Fire safety officer,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Road traffic and transport safety officer,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Occupational hygienist,3582,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Environmental health professional,2483,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Environmental consultant,2152,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Environmental scientist,2152,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Environmental/geo-environmental engineer,2152,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Sustainability officer,2152,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Energy manager,2152,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Hydrogeologist,2114,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,19,Hydrologist,2114,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Civil engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Structural engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Geotechnical engineer,2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Transportation engineer,2121,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Water engineer (professional),2121,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Building and building services engineer,2121,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Engineering project manager,2127,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Project engineer,2127,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Energy engineer,2129,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Traffic engineer,2129,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Heating and ventilating engineer (professional),2129,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Gas engineer (professional),2129,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Construction project manager,2455,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Construction contract manager,2455,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Transport planner,2455,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Quantity surveyor,2453,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Building control surveyor,2454,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Land surveyor,2454,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Hydrographic surveyor,2454,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Town planning officer,2452,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Urban designer,2452,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Chartered architectural technologist,2452,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,BIM technician,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,CAD technician,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Architectural technician,3120,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Cartographer,3120,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Civil engineering technician,3114,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Building technician,3114,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Surveying technician,3114,2,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Planning engineer,2481,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Quality control engineer,2481,3,Medium,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Estimator,3541,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Valuer,3541,4,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
ChatGPT,GPT-4o,main_prompt,20,Energy adviser and assessor,3541,5,High,Original rationale supplied in user-pasted ChatGPT JSON; occupation name normalized where needed.,UI default,UI default,UI default,True
